ADR_CP,ADR_VILLE,ADR_PAYS,ID_ANO
78570.0,ANDRESY,FR,67603395
,,FR,10653584
,,FR,83367092
,,FR,56641040
94370.0,SUCY EN BRIE,FR,22731287
95014.0,CERGY,FR,62942030
95000.0,CERGY,FR,86712383
,,FR,52635518
78100.0,SAINT GERMAIN EN LAYE,FR,42689933
75017.0,PARIS 17EME ARRONDISSEME,FR,87071827
95110.0,SANNOIS,FR,47352069
95130.0,FRANCONVILLE,FR,66417675
75016.0,PARIS,FR,79967958
93350.0,LE BOURGET,FR,97528839
94100.0,Saint-Maur des Fossés,FR,69026430
95270.0,VIARMES,FR,66234823
95800.0,CERGY,FR,7677285
78440.0,FONTENAY SAINT PÈRE,FR,73885760
64000.0,Pau,FR,98683747
95011.0,CERGY PONTOISE CEDEX,FR,58950270
91220.0,BRETIGNY SUR ORGE,FR,2561297
64320.0,ARESSY,FR,27223688
92340.0,BOURG-LA-REINE,FR,10687293
,,FR,95222990
,,FR,89811940
78360.0,MONTESSON,FR,47533991
,,FR,78710350
,35370,FR,82040566
64000.0,PAU,FR,26678497
,,FR,7170012
64110.0,UZOS,FR,13569275
77000.0,LA ROCHETTE,FR,31689202
,,FR,48909443
78580.0,Bazemont,FR,40707456
37550.0,SAINT AVERTIN,FR,70463706
95110.0,SANNOIS,FR,35348651
95000.0,Cergy,FR,98442486
,,FR,53497098
,,FR,59395545
64000.0,PAU,FR,15731028
,,FR,70545091
78500.0,SARTROUVILLE,FR,31815470
29300.0,TREMEVEN,FR,32635676
95000.0,CERGY,FR,5460891
95260.0,BEAUMONT SUR OISE,FR,87290030
,MONT-DORE,NC,90318876
75014.0,PARIS,FR,52521039
,,FR,46691096
95300.0,PONTOISE,FR,63021821
95610.0,ERAGNY SUR OISE,FR,66836480
,,FR,48208852
78100.0,SAINT GERMAIN-EN-LAYE,FR,23712167
24650.0,chancelade,FR,85452911
95300.0,PONTOISE,FR,89313814
,,FR,93030951
,,FR,57415334
95800.0,CERGY LE HAUT,FR,58187574
78400.0,CHATOU,FR,62077442
,,FR,38681606
,,FR,49409784
44350.0,GUERANDE,FR,70112041
,,FR,281658
33000.0,BORDEAUX,FR,84324719
95014.0,CERGY,FR,91599375
,,FR,27779283
78640.0,VILLIERS-SAINT-FRÉDÉRIC,FR,17815776
69003.0,LYON,FR,1766326
95280.0,JOUY LE MOUTIER,FR,78410444
64000.0,PAU,FR,51025937
95000.0,CERGY,FR,28421975
87000.0,LIMOGES,FR,81965850
91190.0,GIF SUR YVETTE,FR,78222375
95430.0,AUVERS SUR OISE,FR,5701230
64000.0,PAU,FR,31319423
64000.0,Pau,FR,64411160
78440.0,ISSOU,FR,89851327
64000.0,PAU,FR,17542563
63400.0,CHAMALIERES,FR,63208331
,,FR,41914086
64000.0,PAU,FR,52833760
95100.0,ARGENTEUIL,FR,14370470
75015.0,PARIS,FR,26919202
78440.0,ISSOU,FR,5752733
95000.0,CERGY,FR,12131408
95800.0,CERGY,FR,96483825
95014.0,CERGY CEDEX,FR,6600226
75018.0,PARIS 18EME ARRONDISSEMENT,FR,89104535
75015.0,Paris,FR,7097017
95014.0,CERGY CEDEX,FR,2784897
54130.0,DOMMARTEMONT,FR,9145312
75015.0,PARIS 15EME ARRONDISSEMENT,FR,68554527
,,FR,53778755
,,FR,43720264
,,FR,7330402
91390.0,MORSANG S/ORGE,FR,98324374
95000.0,CERGY,FR,49631244
,,FR,34402001
,,FR,83871334
43000.0,Le Puy en Velay,FR,38315967
75008.0,PARIS,FR,18740851
,,FR,34486889
,,FR,24913471
75020.0,PARIS,FR,68723049
13090.0,AIX EN PROVENCE,FR,98155902
38000.0,GRENOBLE,FR,12620012
,CHOIX,FR,13563494
,,FR,2995474
95490.0,VAUREAL,FR,52522145
95340.0,PERSAN,FR,34945037
92700.0,COLOMBES,FR,10249095
94170.0,LE PERREUX-SUR-MARNE,FR,72558044
80470.0,BREILLY,FR,88996643
95000.0,CERGY,FR,44434338
95640.0,LE HEAULME,FR,61541191
95100.0,ARGENTEUIL,FR,66595866
92000.0,NANTERRE,FR,6881883
95610.0,ERAGNY SUR OISE,FR,73429254
95420.0,LA CHAPELLE EN VEXIN,FR,98696391
78310.0,MAUREPAS,FR,30564179
59000.0,Lille,FR,26961087
95000.0,CERGY,FR,86524758
64700.0,HENDAYE,FR,46964971
95000.0,CERGY,FR,4804691
95000.0,CERGY,FR,72142237
94400.0,VITRY SUR SEINE,FR,89296251
95290.0,L'ISLE ADAM,FR,76546749
75015.0,PARIS 15EME ARRONDISSEMENT,FR,55332473
,,FR,65721423
,,FR,48282494
95000.0,CERGY,FR,28167294
34200.0,SETE,FR,36283413
,,FR,97695219
,,FR,66827557
95000.0,CERGY,FR,21556809
93130.0,NOISY LE SEC,FR,12526372
95300.0,CERGY ST CHRISTOPHE,FR,39539213
93500.0,PANTIN,FR,19316226
,,FR,15126882
95800.0,CERGY ST CHRISTOPHE,FR,49005970
95800.0,CERGY LE HAUT,FR,41545262
93100.0,MONTREUIL,FR,99353629
95350.0,SAINT-BRICE-SOUS-FORET,FR,79655060
64360.0,MONEIN,FR,91781539
,,FR,53579649
60260.0,LAMORLAYE,FR,46299624
17200.0,ROYAN,FR,35150393
,,FR,60660637
,,FR,17149518
92330.0,SCEAUX,FR,6026794
,,FR,28888553
95000.0,Cergy,FR,76592330
59800.0,LILLE,FR,20926759
95800.0,CERGY ST CHRISTOPHE,FR,30836305
95000.0,CERGY,FR,43120657
95300.0,PONTOISE,FR,90883087
92190.0,MEUDON,FR,23783141
95400.0,Arnouville-Les-Gonesse,FR,1460220
95870.0,BEZONS,FR,24055522
95000.0,Cergy,FR,63877325
95000.0,CERGY,FR,60902505
94230.0,CACHAN,FR,41730787
,,FR,39278886
,Hanoi,VN,50217364
95000.0,CERGY,FR,1772594
92700.0,COLOMBES,FR,31805903
95014.0,CERGY,FR,85084415
95800.0,CERGY,FR,28535856
78700.0,CONFLANS STE HONORINE,FR,63750563
45140.0,INGRE,FR,76668071
64000.0,PAU,FR,15601836
94240.0,L'HAY-LES-ROSES,FR,48427144
,,FR,72782883
64000.0,PAU,FR,78351451
95000.0,CERGY,FR,22345718
95160.0,MONTMORENCY,FR,80540735
78250.0,MEULAN,FR,32824382
3200.0,ABREST,FR,82115363
64000.0,PAU,FR,65465327
82000.0,Montauban,FR,89291754
71000.0,MACON,FR,95323044
75012.0,PARIS,FR,5435302
64150.0,PARDIES,FR,31924803
,,FR,86648181
95000.0,CERGY,FR,79118798
92110.0,CLICHY,FR,71287950
95000.0,CERGY,FR,27166500
,,FR,21478360
,,FR,68287776
31170.0,TOURNEFEUILLE,FR,45612330
75008.0,PARIS,FR,76403696
59113.0,Seclin,FR,441718
77350.0,LE MEE SUR SEINE,FR,61047011
60430.0,HODENC-L'EVEQUE,FR,54405767
95490.0,VAUREAL,FR,99223333
,,FR,43317856
95800.0,CERGY,FR,31159532
92100.0,BOULOGNE-BILLANCOURT,FR,64739475
,,FR,20317395
,,FR,17330212
95170.0,DEUIL LA BARRE,FR,22967695
78490.0,MERE,FR,50752228
44380.0,Pornichet,FR,9087781
95000.0,CERGY,FR,89932400
,,FR,84378244
,,FR,51234271
28630.0,NOGENT LE PHAYE,FR,57133065
92250.0,LA GARENNE COLOMBES,FR,53751140
2000.0,LAON,FR,12951668
92400.0,COURBEVOIE,FR,8585984
88000.0,EPINAL,FR,80174841
40990.0,ST VINCENT DE PAUL,FR,19106185
95800.0,Cergy,FR,6895521
78130.0,LES MUREAUX,FR,55980324
,,FR,50525506
75015.0,PARIS,FR,40021302
95000.0,CERGY,FR,13018737
,,FR,66445385
,marrakech,MA,71695724
95000.0,CERGY,FR,70060369
,,FR,77418232
95800.0,CERGY,FR,61488111
92600.0,ASNIERES,FR,28977572
95000.0,CERGY,FR,24797574
78210.0,SAINT CYR L'ECOLE,FR,31073838
,,FR,14825169
75012.0,paris,FR,91744999
94800.0,VILLEJUIF,FR,3942415
,,FR,43090926
,,FR,42663112
95000.0,CERGY,FR,55792077
95000.0,CERGY VILLAGE,FR,32867591
,,FR,74553107
95000.0,CERGY,FR,79224154
95280.0,JOUY LE MOUTIER,FR,79701288
95000.0,CERGY,FR,56669571
64140.0,Lons,FR,89057867
64000.0,PAU,FR,40399321
49000.0,ANGERS,FR,92070465
40390.0,Saint Barthélémy,FR,79873933
,,FR,7341341
84330.0,LE BARROUX,FR,40584544
95320.0,SAINT LEU LA FORET,FR,75183296
95490.0,VAUREAL,FR,1592654
,,FR,26929202
40330.0,BONNEGARDE,FR,40463019
95000.0,CERGY PONTOISE,FR,74065747
64000.0,PAU,FR,20851151
64300.0,ORTHEZ,FR,70919057
,,FR,13378225
95000.0,CERGY,FR,8577764
,,FR,26227586
78570.0,ANDRESY,FR,49294966
95000.0,CERGY,FR,42127785
64000.0,PAU,FR,54041532
89300.0,JOIGNY,FR,65577396
49400.0,Saumur,FR,832780
95640.0,MARINES,FR,93874815
95250.0,BEAUCHAMP,FR,27469170
64230.0,LESCAR,FR,93897382
64000.0,PAU,FR,55004011
33370.0,Artigues Près Bordeaux,FR,9543217
,,FR,45819258
64000.0,PAU,FR,83139091
95800.0,CERGY,FR,59398996
,,FR,98807472
72250.0,PARIGNE L'EVEQUE,FR,63565091
64420.0,ARTIGUELOUTAN,FR,45038191
64000.0,PAU,FR,90924826
75017.0,PARIS,FR,32091767
,,FR,92892669
,,FR,73786725
31270.0,FROUZINS,FR,12280268
,,FR,45243665
,,FR,79010886
95000.0,CERGY,FR,88417311
97600.0,MAMOUDZOU,FR,69440590
78170.0,LA CELLE SAINT-CLOUD,FR,98863320
64000.0,PAU,FR,51924988
,,FR,85744225
95310.0,SAINT OUEN L'AUMÔNE,FR,5123224
,,FR,12520179
95520.0,OSNY,FR,69318510
92330.0,SCEAUX,FR,91958077
38330.0,Saint Ismier,FR,39998731
34830.0,CLAPIERS,FR,9833609
95320.0,SAINT LEU LA FORET,FR,98444986
,,FR,75385887
95000.0,CERGY,FR,73098969
78500.0,SARTROUVILLE,FR,7170457
95000.0,CERGY,FR,50566953
34070.0,Montpellier,FR,44061878
95200.0,SARCELLES VILLAGE,FR,49942537
78360.0,MONTESSON,FR,37889723
95000.0,CERGY,FR,63013024
53100.0,MAYENNE,FR,66740336
64000.0,PAU,FR,39392016
95290.0,L'ISLE ADAM,FR,38748387
78600.0,MAISONS LAFFITTE,FR,46630845
,,FR,17854028
75001.0,PARIS,FR,72554785
,,FR,66958416
,,FR,94637875
,,FR,83199323
78160.0,MARLY LE ROI,FR,58621888
95000.0,CERGY,FR,87588649
95000.0,Cergy,FR,14644897
78740.0,EVECQUEMONT,FR,18735556
94350.0,VILLIERS SUR MARNE,FR,40991106
95000.0,CERGY,FR,5966521
92000.0,NANTERRE,FR,51321621
95014.0,CERGY,FR,5956003
,,FR,6394993
95000.0,CERGY,FR,96787679
,,FR,85855459
78200.0,MANTES LA JOLIE,FR,44264244
95000.0,CERGY,FR,58524977
92230.0,GENNEVILLIERS,FR,32497965
75019.0,PARIS 19EME ARRONDISSEMENT,FR,5977929
93300.0,AUBERVILLIER,FR,14132044
,,FR,89100069
33470.0,GUJAN MESTRAS,FR,40867363
33470.0,GUJAN-MESTRAS,FR,69981489
95420.0,MAGNY EN VEXIN,FR,55905693
64140.0,LONS,FR,40527061
92400.0,Courbevoie,FR,51672282
93260.0,Les Lilas,FR,83992050
84240.0,GRAMBOIS,FR,25641730
92600.0,ASNIERES,FR,6271339
92400.0,COURBEVOIE,FR,41995375
93200.0,SAINT DENIS,FR,65821736
33130.0,BEGLES,FR,46562864
75018.0,PARIS,FR,68943549
92600.0,ASNIERES SUR SEINE,FR,63745111
95000.0,Cergy,FR,108828
78230.0,LE PECQ,FR,83963406
95000.0,CERGY,FR,10693634
69500.0,BRON,FR,80989836
34080.0,MONTPELLIER,FR,15800129
95300.0,CERGY PONTOISE,FR,49766608
94110.0,ARCUEIL,FR,81341888
95800.0,Cergy,FR,79493961
75012.0,PARIS,FR,3958136
95014.0,CERGY,FR,36422412
75017.0,PARIS,FR,39064620
75010.0,PARIS,FR,69319361
95310.0,SAINT OUEN L'AUMONE,FR,82153966
11000.0,RABAT-SALE-ZEMOUR-ZAIR MAROC,FR,21538002
92400.0,COURBEVOIE,FR,99238300
,,FR,45369943
75011.0,PARIS 11EME ARRONDISSEMENT,FR,52880430
95170.0,DEUIL LA BARRE,FR,35730913
95011.0,cergy,FR,58721390
93800.0,EPINAY SUR SEINE,FR,42536273
64000.0,PAU,FR,22864109
,,FR,35164936
95280.0,JOUY LE MOUTIER,FR,34871606
95580.0,MARGENCY,FR,42613939
78360.0,Montesson,FR,13230380
,,FR,20916235
95011.0,CERGY PONTOISE CEDEX,FR,60730930
95300.0,PONTOISE,FR,6812842
,,FR,52529384
78000.0,VERSAILLES,FR,69701113
78700.0,CONFLANS SAINTE HONORINE,FR,6503820
,LA TRINITE,MQ,80751086
64000.0,Pau,FR,96549092
,KENITRA,MA,75992578
75014.0,PARIS,FR,35176953
95220.0,HERBLAY,FR,94030851
75020.0,PARIS,FR,39866866
95480.0,PIERRELAYE,FR,11991926
92400.0,COURBEVOIE,FR,9936064
78630.0,ORGEVAL,FR,50554456
75019.0,PARIS,FR,28164689
95000.0,CERGY,FR,10186724
,,FR,52135455
66350.0,TOULOUGES,FR,77443694
64290.0,Gan,FR,39765361
64000.0,PAU,FR,97042225
95014.0,CERGY,FR,36872480
,,FR,61372642
92400.0,COURBEVOIE,FR,64992728
,NELLORE,IN,84531647
64000.0,PAU,FR,88685845
75016.0,PARIS,FR,81727799
95880.0,ENGHIEN LES BAINS,FR,3815154
64000.0,PAU,FR,6359050
92500.0,RUEIL-MALMAISON,FR,13339207
64230.0,LESCAR,FR,4879641
92400.0,COURBEVOIE BECON,FR,71424563
95800.0,CERGY,FR,87802677
78700.0,CONFLANS-SAINTE-HONORINE,FR,68329512
,EL JADIDA,MA,70031777
56400.0,PLUMERGAT,FR,51043001
17000.0,LA ROCHELLE,FR,85997781
,,FR,84709221
,,FR,32971504
95580.0,MARGENCY,FR,15057198
31000.0,TOULOUSE,FR,4496315
95360.0,MONTMAGNY,FR,76184817
,,FR,61404867
94440.0,MAROLLES EN BRIE,FR,11230226
78480.0,VERNEUIL SUR SEINE,FR,55306007
92700.0,Colombes,FR,3434885
,SAINT NICOLAS DE PORT,FR,63895601
,,FR,68908113
30120.0,AVEZE,FR,94671727
84120.0,PERTUIS,FR,307804
15000.0,AURILLAC,FR,74930296
,,FR,31913830
78500.0,SARTROUVILLE,FR,79486418
,Gafsa,TN,74603021
95014.0,CERGY PONTOISE,FR,85908962
78130.0,LES MUREAUX,FR,45262578
78300.0,POISSY,FR,95498686
64000.0,PAU,FR,34257183
91800.0,BRUNOY,FR,24080323
,,FR,76060162
59640.0,DUNKERQUE,FR,19843026
,,FR,85630726
92260.0,FONTENAY-AUX-ROSES,FR,67973655
,Choix,FR,63795255
,,FR,3506465
,Tunis,TN,64062627
59780.0,CAMPHIN EN PEVELE,FR,90909866
95300.0,PONTOISE,FR,97989706
92700.0,COLOMBES,FR,94645284
64160.0,BERNADETS,FR,83525959
64160.0,BERNADETS,FR,43221885
91080.0,COURCOURONNES,FR,14683038
80080.0,AMIENS,FR,28320271
,,FR,38848561
86000.0,POITIERS,FR,50995585
94190.0,VILLENEUVE ST GEORGES,FR,52348231
,,FR,40307365
,,FR,25268243
95014.0,CERGY,FR,33900840
,95000,FR,79203374
,,FR,88993647
75019.0,PARIS,FR,56658095
95000.0,CERGY,FR,35728983
93150.0,LE BLANC MESNIL,FR,85845467
95300.0,PONTOISE,FR,87942226
95100.0,ARGENTEUIL,FR,90788602
64000.0,PAU,FR,16687140
64000.0,PAU,FR,83301362
52000.0,CHAUMONT,FR,2586695
75011.0,PARIS 11EME ARRONDISSEMENT,FR,94112099
33000.0,BORDEAUX,FR,27103163
29000.0,QUIMPER,FR,5840807
13008.0,MARSEILLE,FR,70339947
31240.0,L UNION,FR,945159
95000.0,CERGY,FR,78852451
78370.0,PLAISIR,FR,8002779
75017.0,PARIS,FR,40247444
,,FR,52314733
95290.0,L'ISLE-ADAM,FR,9219932
,95220,FR,49951291
75009.0,PARIS,FR,86960843
38200.0,LUZINAY,FR,7117486
34290.0,ESPONDEILHAN,FR,83591150
72650.0,LA CHAPELLE ST AUBIN,FR,22991999
78230.0,LE PECQ,FR,39156363
78360.0,MONTESSON,FR,25925881
94130.0,NOGENT-SUR-MARNE,FR,84262060
,,FR,19793783
,,FR,99871263
93400.0,SAINT OUEN,FR,19809802
,,FR,24465952
78400.0,CHATOU,FR,84492333
78600.0,MAISONS-LAFFITTE,FR,90915277
78250.0,MEULAN,FR,59809305
,,FR,61905629
13190.0,ALLAUCH,FR,7785252
95590.0,PRESLES,FR,76419328
64000.0,PAU,FR,84660794
31300.0,TOULOUSE,FR,47096617
,,FR,6093159
75018.0,PARIS 18EME ARRONDISSEMENT,FR,58174726
95230.0,SOISY SOUS MONTMORENCY,FR,18013030
95310.0,ST OUEN L'AUMONE,FR,3830512
95000.0,CERGY,FR,64985232
75011.0,PARIS,FR,84471117
44100.0,NANTES,FR,22074337
78000.0,VERSAILLES,FR,22685816
,,FR,68567715
95460.0,Ezanville,FR,91163293
13012.0,MARSEILLE,FR,60215516
,,FR,2299523
95320.0,SAINT-LEU-LA-FORET,FR,27268208
95000.0,CERGY,FR,32385728
35000.0,RENNES,FR,17491990
78700.0,CONFLANS STE HONORINE,FR,2195373
75008.0,PARIS 08EME ARRONDISSEMENT,FR,28150011
95000.0,CERGY,FR,82583976
95000.0,CERGY,FR,19991044
95420.0,MAGNY-EN-VEXIN,FR,5639250
95800.0,CERGY ST CHRISTOPHE,FR,87813490
,,FR,10598404
,,FR,41153091
64200.0,BIARRITZ,FR,67793695
,,FR,93501971
95180.0,MENUCOURT,FR,53921404
,,FR,89008792
,,FR,13626058
,,FR,46759275
64000.0,pau,FR,85605952
78300.0,POISSY,FR,25949068
78960.0,Voisins Le Bretonneux,FR,14095937
59125.0,TRITH SAINT LEGER,FR,98422170
95000.0,CERGY,FR,70327762
95300.0,PONTOISE,FR,13050443
78430.0,LOUVECIENNES,FR,14936523
78430.0,LOUVECIENNES,FR,71431960
78570.0,ANDRESY,FR,29191822
,,FR,6276965
,,FR,91559712
95600.0,EAUBONNE,FR,30319656
95000.0,CERGY,FR,86141397
92150.0,SURESNES,FR,86561582
95000.0,CERGY,FR,47061990
64160.0,SAINT CASTIN,FR,32256992
35720.0,SAINT-PIERRE-DE-PLESGUEN,FR,37301791
44470.0,CARQUEFOU,FR,26661324
,,FR,12642343
63120.0,LEMPTY,FR,73499253
95580.0,MARGENCY,FR,79800348
,,FR,67544879
75015.0,PARIS,FR,95598741
,,FR,87017731
92000.0,NANTERRE,FR,25813886
,,FR,14890312
,,FR,99595129
,,FR,12096131
14340.0,LE PRE D'AUGE,FR,7021821
75015.0,PARIS 15EME ARRONDISSEMENT,FR,17456569
75018.0,PARIS,FR,11744507
64000.0,Pau,FR,70077069
95000.0,CERGY,FR,48023404
64230.0,MOMAS,FR,36781751
,,FR,66989884
64000.0,PAU,FR,61491055
95100.0,ARGENTEUIL,FR,73265958
95800.0,CERGY,FR,17236045
77700.0,BAILLY ROMAINVILLIERS,FR,98700167
64121.0,MONTARDON,FR,61577549
59159.0,MARCOING,FR,23768955
95000.0,Cergy,FR,93755084
64000.0,Pau,FR,58469666
33190.0,FOSSES ET BALEYSSAC,FR,68725372
,,FR,6552626
,LUXEMBOURG,LU,52701240
95000.0,CERGY,FR,20070481
59251.0,Allennes-les-Marais,FR,47900194
44360.0,CORDEMAIS,FR,67814414
95000.0,CERGY,FR,80436038
56610.0,ARRADON,FR,67001224
,,FR,33721753
95100.0,ARGENTEUIL,FR,56553670
95000.0,CERGY,FR,9224799
95800.0,CERGY ST CHRISTOPHE,FR,33777006
95000.0,Neuville-Sur-Oise,FR,11419838
64320.0,IDRON,FR,40839380
64320.0,IDRON,FR,13691066
,,FR,10518300
,,FR,77349582
95590.0,PRESLES,FR,30507011
95000.0,CERGY,FR,26681029
,,FR,41509029
,,FR,77215225
64000.0,PAU,FR,43058716
93330.0,NEUILLY-SUR-MARNE,FR,58549596
78500.0,SARTROUVILLE,FR,91810710
,,FR,59407355
95000.0,CERGY,FR,3797627
,,FR,45762157
95420.0,ST GERVAIS,FR,93834540
,,FR,61070745
95000.0,CERGY,FR,20416408
10100.0,ROMILLY SUR SEINE,FR,71112008
93200.0,SAINT DENIS,FR,42224625
75012.0,PARIS,FR,86352973
,Saint denis,RE,20246118
,,FR,15669222
95300.0,PONTOISE,FR,34917925
78740.0,EVECQUEMONT,FR,93628299
54320.0,MAXEVILLE,FR,95326349
38690.0,BEVENAIS,FR,66596353
95630.0,MERIEL,FR,45817882
78600.0,MAISONS-LAFFITTE,FR,63575491
95000.0,CERGY,FR,26681367
77600.0,Bussy Saint Georges,FR,45521512
95000.0,CERGY,FR,81496906
95490.0,VAUREAL,FR,88862783
78420.0,CARRIERES SUR SEINE,FR,50472816
6400.0,CANNES,FR,77508183
95490.0,VAUREAL,FR,38840637
78600.0,MAISONS LAFITTE,FR,3772969
31750.0,ESCALQUENS,FR,43917072
78700.0,CONFLANS SAINTE HONORINE,FR,40209196
95450.0,VIGNY,FR,38792774
,,FR,66827669
,,FR,52304680
64200.0,ARCANGUES,FR,50280376
75015.0,PARIS 15EME ARRONDISSEMENT,FR,28132727
95750.0,CHARS,FR,10350252
,,FR,98463395
,,FR,13905021
24510.0,Saint Laurent des Bâtons,FR,8970939
79100.0,THOUARS,FR,88230821
75005.0,PARIS,FR,51548046
92310.0,SEVRES,FR,9225849
,Changhua,TW,20074725
83300.0,DRAGUIGNAN,FR,76799788
95000.0,CERGY,FR,24894020
95110.0,SANNOIS,FR,68694930
31000.0,Toulouse,FR,5048137
,,FR,36165728
,,FR,80287418
6270.0,Villeneuve-Loubet,FR,56336181
95000.0,CERGY,FR,40925073
92700.0,COLOMBES,FR,57188377
,,FR,72202539
64320.0,IDRON,FR,23005935
95660.0,CHAMPAGNE SUR OISE,FR,66078007
,,FR,93531531
95000.0,CERGY,FR,36057780
95160.0,MONTMORENCY,FR,30651347
95000.0,CERGY,FR,63180323
31830.0,PLAISANCE-DU-TOUCH,FR,47714698
95000.0,Cergy,FR,85971351
97100.0,BASSE-TERRE,FR,32627313
,Choix,FR,27898414
64420.0,ANDOINS,FR,72721087
95100.0,ARGENTEUIL,FR,21392384
,,FR,70357351
,,FR,96703223
92200.0,NEUILLY-SUR-SEINE,FR,18709514
77550.0,MOISSY CRAMAYEL,FR,29574242
45370.0,CLERY SAINT ANDRE,FR,43888862
95420.0,MAGNY-EN-VEXIN,FR,81859120
,,FR,46874395
95000.0,CERGY,FR,75822201
75006.0,PARIS,FR,65892607
38000.0,GRENOBLE,FR,40375278
92500.0,RUEIL MALMAISON,FR,51575386
95160.0,MONTMORENCY,FR,14216442
8190.0,ASFELD,FR,86545042
31700.0,BLAGNAC,FR,25028511
75006.0,PARIS,FR,30760234
,Choix,FR,33844365
,,FR,79765709
95000.0,CERGY,FR,60961345
,,FR,16119612
78500.0,SARTROUVILLE,FR,63215130
,,FR,4870781
92500.0,RUEIL MALMAISON,FR,60359200
,,FR,88362459
95300.0,PONTOISE,FR,80931722
64000.0,PAU,FR,91313049
64110.0,GELOS,FR,58064948
25360.0,NAISEY LES GRANGES,FR,84434747
64200.0,BASSUSSARRY,FR,46532333
,,FR,36869351
78700.0,CONFLANS STE HONORINE,FR,60951909
95430.0,AUVERS SUR OISE,FR,72940429
,,FR,79583199
95420.0,MAGNY EN VXIN,FR,16777949
44000.0,NANTES,FR,95509300
95000.0,CERGY,FR,54468261
64140.0,BILLERE,FR,12583792
60800.0,CREPY-EN-VALOIS,FR,86907256
91190.0,GIF SUR YVETTE,FR,83040122
,,FR,56109619
92400.0,COURBEVOIE,FR,22228788
95130.0,LE PLESSIS BOUCHARD,FR,81300350
95540.0,MERY SUR OISE,FR,8763763
92400.0,COURBEVOIE,FR,86418980
95000.0,CERGY,FR,9550977
,,FR,91106517
92000.0,NANTERRE,FR,24291765
95300.0,PONTOISE,FR,69902143
,,FR,10417056
95600.0,EAUBONNE,FR,49186481
95120.0,ERMONT,FR,37498094
78440.0,ISSOU,FR,88257613
64000.0,PAU,FR,61083546
94700.0,MAISONS-ALFORT,FR,2324106
95540.0,MERY SUR OISE,FR,61670400
34090.0,MONTPELIER,FR,54768172
,Noida,IN,3144260
,,FR,76106574
78650.0,BEYNES,FR,80758213
95011.0,CERGY,FR,42811029
,,FR,19814824
,,FR,55405400
,,FR,82670555
78400.0,CHATOU,FR,35884578
85330.0,NOIRMOUTIER,FR,6043647
92500.0,Rueil-Malmaison,FR,26800233
64000.0,PAU,FR,73452298
,,FR,8068633
64121.0,MONTARDON,FR,86869852
75018.0,PARIS,FR,56073152
95000.0,Cergy,FR,61066059
,abidjan,CI,69725108
64000.0,PAU,FR,2538591
,,FR,72766106
95014.0,CERGY,FR,95977298
95801.0,CERGY ST CHRISTOPHE,FR,84650963
60860.0,Saint-Omer-en-Chaussée,FR,58264602
95000.0,Cergy,FR,91348777
42300.0,VILLEREST,FR,15454718
77600.0,Bussy Saint Georges,FR,21899257
75008.0,PARIS,FR,33621228
41200.0,ROMORANTIN,FR,84030426
95500.0,GONESSE,FR,25126964
78230.0,LE PECQ,FR,22035455
75016.0,PARIS,FR,75264534
,Choix,FR,41253599
75019.0,PARIS,FR,71546120
95000.0,CERGY,FR,98653560
,,FR,30574835
95000.0,CERGY,FR,93342004
95800.0,CERGY,FR,29718285
,,FR,2854946
95000.0,Cergy,FR,11515020
,,FR,4899343
95300.0,PONTOISE,FR,17184929
17180.0,PERIGNY,FR,14807409
95550.0,BESSANCOURT,FR,13219213
,,FR,83003274
95000.0,CERGY PREFECTURE,FR,99175150
95000.0,CERGY,FR,11161617
78420.0,CARRIERES SUR SEINE,FR,25975295
92140.0,CLAMART,FR,71483114
8090.0,WARNECOURT,FR,93866775
,,FR,66372899
91470.0,ANGERVILLIERS,FR,21952587
93400.0,ST OUEN,FR,33475391
64000.0,PAU,FR,72908576
,CERGY LE HAUT,TN,19348149
78711.0,MANTES LA VILLE,FR,93672882
95100.0,ARGENTEUIL,FR,77125116
77700.0,COUPVRAY,FR,76667428
95000.0,NEUVILLE SUR OISE,FR,36765487
95000.0,CERGY,FR,60137000
6000.0,NICE,FR,5885177
75008.0,PARIS,FR,64846483
,,FR,95079356
92110.0,CLICHY,FR,96658999
28410.0,ST LUBIN DE LA HAYE,FR,54216674
78600.0,MAISONS LAFITTE,FR,34538138
,,FR,36618481
33200.0,BORDEAUX,FR,20142237
17200.0,ROYAN,FR,3170583
,,FR,10923578
,,FR,98384871
91320.0,WISSOUS,FR,60972493
95000.0,CERGY,FR,78250986
95880.0,ENGHIEN-LES-BAINS,FR,84532516
,,FR,15757803
95110.0,SANNOIS,FR,55769380
75013.0,PARIS 13EME ARRONDISSEMENT,FR,95152447
95000.0,CERGY,FR,95812579
28130.0,MAINTENON,FR,84239897
95610.0,ERAGNY SUR OISE,FR,62831890
64000.0,PAU,FR,9321493
92000.0,NANTERRE,FR,88272155
95000.0,Cergy,FR,55573814
78480.0,VERNEUIL SUR SEINE,FR,17505817
,,FR,98035539
75116.0,PARIS,FR,41383603
,,FR,68937416
64000.0,PAU,FR,18378716
56450.0,THEIX,FR,48213548
78000.0,VERSAILLES,FR,35419047
56450.0,THEIX,FR,90711834
64160.0,MORLAAS,FR,99227180
56450.0,THEIX,FR,94564766
,,FR,97934301
95100.0,ARGENTEUIL,FR,8174018
30340.0,SERVAS,FR,59116016
95150.0,TAVERNY,FR,51723065
,,FR,51425889
38240.0,MEYLAN,FR,33361449
